,movieid,actorid,actor_movie_rank
15522,6119,3209902,33
15523,6119,3216582,2
15524,6119,3270442,28
15525,6119,3283823,6
15526,6119,3453123,1
15527,6119,3494262,34
15528,6119,3515296,5
15529,6119,3609565,30
15530,6119,3637477,20
15531,6119,3683793,27
15532,6119,3692842,22
15533,6119,3701164,11
15534,6119,3762907,8
15535,6119,3871447,18
15536,6119,3871580,12
15537,6119,3880112,25
15538,6119,3883390,29
15539,6121,668613,2
15540,6121,832211,1
15541,6121,1016794,7
15542,6121,1381398,8
15543,6121,1703334,11
15544,6121,1744551,10
15545,6121,2260448,6
15546,6121,2728275,4
15547,6121,2999725,5
15548,6121,3067211,3
15549,6121,3654937,9
15550,6122,89641,25
15551,6122,255904,7
15552,6122,345250,17
15553,6122,410147,27
15554,6122,426498,19
15555,6122,681757,13
15556,6122,709073,28
15557,6122,738504,32
15558,6122,980185,20
15559,6122,1040895,31
15560,6122,1064976,10
15561,6122,1385515,30
15562,6122,1563237,8
15563,6122,1980113,11
15564,6122,2156420,26
15565,6122,2160724,24
15566,6122,2315114,23
15567,6122,2553489,9
15568,6122,2637952,6
15569,6122,2756126,12
15570,6122,2844280,1
15571,6122,3009159,18
15572,6122,3064225,2
15573,6122,3155424,5
15574,6122,3253130,16
15575,6122,3283242,4
15576,6122,3595614,29
15577,6122,3629251,14
15578,6122,3740526,22
15579,6122,3799426,3
15580,6122,3834467,15
15581,6122,3933142,21
15582,6123,66367,27
15583,6123,154898,34
15584,6123,208963,2
15585,6123,339545,8
15586,6123,541386,26
15587,6123,756059,11
15588,6123,1014588,22
15589,6123,1176613,18
15590,6123,1426561,17
15591,6123,1553567,28
15592,6123,1594512,7
15593,6123,1890414,31
15594,6123,1908517,5
15595,6123,2107574,30
15596,6123,2121494,32
15597,6123,2227304,29
15598,6123,2309662,15
15599,6123,2598131,19
15600,6123,2660535,23
15601,6123,2668114,13
15602,6123,2745461,25
15603,6123,3079941,3
15604,6123,3253056,6
15605,6123,3277092,20
15606,6123,3407046,9
15607,6123,3476589,16
15608,6123,3520238,12
15609,6123,3524799,10
15610,6123,3537522,24
15611,6123,3556218,21
15612,6123,3608538,1
15613,6123,3624900,14
15614,6123,3914857,4
15615,6123,3948438,33
15616,6151,69720,38
15617,6151,88061,42
15618,6151,118470,10
15619,6151,338025,21
15620,6151,488402,43
15621,6151,508634,26
15622,6151,548710,23
15623,6151,592769,35
15624,6151,620772,39
15625,6151,755967,1
15626,6151,774690,45
15627,6151,943666,18
15628,6151,1005397,8
15629,6151,1011602,47
15630,6151,1083177,2
15631,6151,1113319,29
15632,6151,1154810,34
15633,6151,1166002,13
15634,6151,1208216,16
15635,6151,1274694,17
15636,6151,1291683,31
15637,6151,1303401,3
15638,6151,1326181,4
15639,6151,1476081,32
15640,6151,1518273,40
15641,6151,1575223,36
15642,6151,1686214,15
15643,6151,1694869,27
15644,6151,1703334,25
15645,6151,1703684,5
15646,6151,1732460,11
15647,6151,1920278,41
15648,6151,1920464,22
15649,6151,1928924,12
15650,6151,2126988,6
15651,6151,2282044,9
15652,6151,2408311,7
15653,6151,2412548,33
15654,6151,2624178,20
15655,6151,2770900,24
15656,6151,2899755,14
15657,6151,2967865,44
15658,6151,3014712,28
15659,6151,3070935,46
15660,6151,3175150,30
15661,6151,3188014,19
15662,6151,3225507,48
15663,6151,3837870,37
15664,6152,493549,6
15665,6152,494503,2
15666,6152,712104,1
15667,6152,1015332,5
15668,6152,2018387,7
15669,6152,2200359,3
15670,6152,2452679,8
15671,6152,3744966,4
15672,6163,322355,21
15673,6163,451751,11
15674,6163,511361,4
15675,6163,538893,9
15676,6163,582866,7
15677,6163,685298,23
15678,6163,726351,16
15679,6163,1072668,3
15680,6163,1361694,15
15681,6163,1469809,17
15682,6163,1533662,8
15683,6163,1880889,18
15684,6163,1909560,5
15685,6163,1916018,22
15686,6163,1981771,19
15687,6163,2312401,1
15688,6163,2358018,6
15689,6163,2450193,20
15690,6163,3075050,12
15691,6163,3161068,14
15692,6163,3471294,2
15693,6163,3664480,10
15694,6163,3827359,13
15695,6165,6128,30
15696,6165,22365,68
15697,6165,88367,67
15698,6165,117598,18
15699,6165,124574,3
15700,6165,190847,53
15701,6165,202674,46
15702,6165,244219,66
15703,6165,373639,23
15704,6165,382193,55
15705,6165,383940,36
15706,6165,394253,50
15707,6165,418203,13
15708,6165,424475,31
15709,6165,476563,65
15710,6165,523435,9
15711,6165,548874,78
15712,6165,551778,93
15713,6165,594771,14
15714,6165,648469,22
15715,6165,655274,103
15716,6165,768652,107
15717,6165,806825,83
15718,6165,871382,82
15719,6165,914995,43
15720,6165,915754,44
15721,6165,940464,104
15722,6165,999695,71
15723,6165,1073947,56
15724,6165,1079511,28
15725,6165,1107804,73
15726,6165,1112121,39
15727,6165,1127692,26
15728,6165,1318890,96
15729,6165,1388108,2
15730,6165,1425858,61
15731,6165,1433807,59
15732,6165,1438408,24
15733,6165,1466820,89
15734,6165,1584763,10
15735,6165,1606069,60
15736,6165,1637662,27
15737,6165,1669301,51
15738,6165,1685497,25
15739,6165,1694814,35
15740,6165,1717547,62
15741,6165,1750819,95
15742,6165,1770272,17
15743,6165,1777294,63
15744,6165,1783593,37
15745,6165,1845743,101
15746,6165,1886957,8
15747,6165,1891596,99
15748,6165,1899850,94
15749,6165,1931218,29
15750,6165,1939767,1
15751,6165,1961505,77
15752,6165,2032436,49
15753,6165,2057426,81
15754,6165,2058998,86
15755,6165,2062625,4
15756,6165,2069826,57
15757,6165,2088161,20
15758,6165,2180685,12
15759,6165,2204569,100
15760,6165,2275844,64
15761,6165,2291185,85
15762,6165,2452978,19
15763,6165,2470539,38
15764,6165,2488458,75
15765,6165,2539004,33
15766,6165,2560192,58
15767,6165,2622360,97
15768,6165,2716627,88
15769,6165,2748573,16
15770,6165,2770470,42
15771,6165,2869490,40
15772,6165,2877975,92
15773,6165,2959128,47
15774,6165,3000957,102
15775,6165,3005155,105
15776,6165,3009766,6
15777,6165,3024869,72
15778,6165,3047152,80
15779,6165,3058191,106
15780,6165,3077866,52
15781,6165,3121223,90
15782,6165,3165482,7
15783,6165,3197667,54
15784,6165,3341840,11
15785,6165,3364998,15
15786,6165,3375897,76
15787,6165,3382961,87
15788,6165,3428781,34
15789,6165,3441430,70
15790,6165,3463380,91
15791,6165,3466936,84
15792,6165,3537175,69
15793,6165,3593352,79
15794,6165,3674129,98
15795,6165,3675493,48
15796,6165,3719966,74
15797,6165,3722931,21
15798,6165,3732247,41
15799,6165,3779394,45
15800,6165,3808430,32
15801,6165,3907210,5
15802,6166,9539,58
15803,6166,64747,25
15804,6166,97279,41
15805,6166,165108,34
15806,6166,176701,17
15807,6166,243850,22
15808,6166,358237,39
15809,6166,371005,32
15810,6166,425206,50
15811,6166,425982,51
15812,6166,485444,61
15813,6166,522716,62
15814,6166,552254,20
15815,6166,719241,2
15816,6166,739102,45
15817,6166,754455,44
15818,6166,848229,16
15819,6166,871649,12
15820,6166,901044,46
15821,6166,926518,47
15822,6166,936460,35
15823,6166,1034070,30
15824,6166,1081287,7
15825,6166,1097323,64
15826,6166,1101579,65
15827,6166,1172772,66
15828,6166,1294010,67
15829,6166,1341932,27
15830,6166,1538920,69
15831,6166,1539631,70
15832,6166,1714147,13
15833,6166,1756752,73
15834,6166,1771390,15
15835,6166,1794640,40
15836,6166,1836089,55
15837,6166,1843550,6
15838,6166,1892180,11
15839,6166,1983718,28
15840,6166,1999141,75
15841,6166,2048113,33
15842,6166,2087737,74
15843,6166,2264440,48
15844,6166,2295075,77
15845,6166,2297487,14
15846,6166,2300947,38
15847,6166,2309044,19
15848,6166,2326345,52
15849,6166,2331401,31
15850,6166,2395421,23
15851,6166,2401202,79
15852,6166,2459287,49
15853,6166,2499600,26
15854,6166,2613454,4
15855,6166,2711405,36
15856,6166,2731923,1
15857,6166,2768299,5
15858,6166,2786341,57
15859,6166,2796895,8
15860,6166,2799496,59
15861,6166,2819726,60
15862,6166,2916651,63
15863,6166,3252360,37
15864,6166,3310031,68
15865,6166,3347086,53
15866,6166,3377332,10
15867,6166,3407920,71
15868,6166,3412544,24
15869,6166,3489248,29
15870,6166,3524338,72
15871,6166,3566068,42
15872,6166,3566070,43
15873,6166,3568607,3
15874,6166,3591175,18
15875,6166,3609301,56
15876,6166,3776890,21
15877,6166,3784339,9
15878,6166,3866644,76
15879,6166,3883202,78
15880,6166,3892065,80
15881,6166,3908642,54
15882,6167,220276,2
15883,6167,367672,9
15884,6167,377836,46
15885,6167,381061,16
15886,6167,466355,10
15887,6167,533581,27
15888,6167,588421,36
15889,6167,604389,49
15890,6167,631042,1
15891,6167,772087,41
15892,6167,825288,7
15893,6167,977134,17
15894,6167,1163743,6
15895,6167,1294156,31
15896,6167,1348765,26
15897,6167,1408857,24
15898,6167,1417835,38
15899,6167,1436324,15
15900,6167,1436361,14
15901,6167,1504838,5
15902,6167,1572256,40
15903,6167,1645188,18
15904,6167,1674014,23
15905,6167,1713435,35
15906,6167,1719309,11
15907,6167,1728818,22
15908,6167,1904464,25
15909,6167,1941636,47
15910,6167,1943774,33
15911,6167,2364463,39
15912,6167,2380225,34
15913,6167,2463480,28
15914,6167,2602852,48
15915,6167,2626212,3
15916,6167,2648168,50
15917,6167,2861563,44
15918,6167,3254376,20
15919,6167,3297776,30
15920,6167,3405855,8
15921,6167,3412381,42
15922,6167,3472213,21
15923,6167,3480833,29
15924,6167,3504971,43
15925,6167,3513545,19
15926,6167,3531329,4
15927,6167,3602401,32
15928,6167,3603974,45
15929,6167,3629456,12
15930,6167,3631873,37
15931,6167,3866391,13
15932,6168,785892,8
15933,6168,1212628,15
15934,6168,1299196,16
15935,6168,1376078,14
15936,6168,1871839,9
15937,6168,1879628,12
15938,6168,1879629,1
15939,6168,1926219,3
15940,6168,1932149,7
15941,6168,1959551,18
15942,6168,2368368,13
15943,6168,2615986,19
15944,6168,2874170,6
15945,6168,3047225,11
15946,6168,3332855,2
15947,6168,3351347,5
15948,6168,3355137,10
15949,6168,3625943,4
15950,6168,3634171,17
15951,6169,712685,2
15952,6169,984846,7
15953,6169,1081734,1
15954,6169,3033973,3
15955,6169,3052638,4
15956,6169,3052644,5
15957,6169,3093149,6
15958,6169,3143657,8
15959,6181,399484,27
15960,6181,433959,29
15961,6181,453658,15
15962,6181,664270,9
15963,6181,666109,21
15964,6181,692749,1
15965,6181,735363,36
15966,6181,820429,17
15967,6181,1120228,10
15968,6181,1203974,31
15969,6181,1355232,22
15970,6181,1381262,16
15971,6181,1389527,13
15972,6181,1504838,25
15973,6181,1509055,19
15974,6181,1601561,26
15975,6181,1664102,11
15976,6181,1728682,14
15977,6181,1740458,18
15978,6181,1906749,24
15979,6181,1930817,32
15980,6181,2118870,33
15981,6181,2223897,2
15982,6181,2252739,34
15983,6181,2454190,3
15984,6181,2526786,12
15985,6181,2609962,7
15986,6181,2909867,20
15987,6181,2954114,23
15988,6181,3106118,5
15989,6181,3228159,30
15990,6181,3413531,4
15991,6181,3520279,6
15992,6181,3589162,35
15993,6181,3805632,8
15994,6181,3833564,28
15995,6184,273437,3
15996,6184,877083,1
15997,6184,1023606,2
15998,6184,1664505,4
15999,6185,5266,13
16000,6185,8974,28
16001,6185,80797,5
16002,6185,222908,24
16003,6185,310247,12
16004,6185,311019,11
16005,6185,330464,30
16006,6185,432198,15
16007,6185,503298,17
16008,6185,686881,29
16009,6185,702064,35
16010,6185,755967,2
16011,6185,763164,26
16012,6185,871382,10
16013,6185,933337,8
16014,6185,1045491,25
16015,6185,1071770,32
16016,6185,1295710,36
16017,6185,1359680,16
16018,6185,1372084,22
16019,6185,1826473,23
16020,6185,1933669,7
16021,6185,1948064,14
16022,6185,2082538,21
16023,6185,2268704,31
16024,6185,2284269,1
16025,6185,2401949,19
16026,6185,2430977,39
16027,6185,2463025,6
16028,6185,2498231,27
16029,6185,2800852,9
16030,6185,2844663,37
16031,6185,2899766,4
16032,6185,2944612,18
16033,6185,3121684,3
16034,6185,3256020,20
16035,6185,3381778,38
16036,6185,3814530,34
16037,6185,3902984,33
16038,6187,84182,45
16039,6187,93151,46
16040,6187,218018,35
16041,6187,348776,24
16042,6187,428790,27
16043,6187,474641,5
16044,6187,577237,18
16045,6187,624379,30
16046,6187,624417,40
16047,6187,679840,51
16048,6187,767256,7
16049,6187,783862,43
16050,6187,805489,32
16051,6187,827984,22
16052,6187,847975,14
16053,6187,859039,42
16054,6187,900143,4
16055,6187,936871,11
16056,6187,1023606,39
16057,6187,1097505,28
16058,6187,1200631,33
16059,6187,1211461,20
16060,6187,1364295,8
16061,6187,1486558,21
16062,6187,1521274,26
16063,6187,1583145,49
16064,6187,1584147,44
16065,6187,1588533,31
16066,6187,1638003,13
16067,6187,1654035,2
16068,6187,1715621,47
16069,6187,1900820,41
16070,6187,1963577,34
16071,6187,2015522,1
16072,6187,2093258,25
16073,6187,2123220,19
16074,6187,2188162,36
16075,6187,2331674,12
16076,6187,2579877,9
16077,6187,2747515,16
16078,6187,2768551,17
16079,6187,2983761,15
16080,6187,3083406,38
16081,6187,3092315,29
16082,6187,3163603,10
16083,6187,3413429,48
16084,6187,3458191,23
16085,6187,3689711,37
16086,6187,3692811,53
16087,6187,3692836,52
16088,6187,3807810,6
16089,6187,3820374,3
16090,6187,3895485,50
16091,6188,38549,84
16092,6188,39708,57
16093,6188,122523,28
16094,6188,132501,65
16095,6188,132504,66
16096,6188,149444,85
16097,6188,150478,55
16098,6188,241246,58
16099,6188,318108,29
16100,6188,319814,74
16101,6188,327986,17
16102,6188,363071,30
16103,6188,384033,64
16104,6188,408123,44
16105,6188,553153,12
16106,6188,564030,31
16107,6188,599157,86
16108,6188,614504,32
16109,6188,641723,33
16110,6188,641907,87
16111,6188,688634,19
16112,6188,737807,56
16113,6188,747868,15
16114,6188,847644,88
16115,6188,868354,22
16116,6188,869418,70
16117,6188,978009,69
16118,6188,1078601,67
16119,6188,1130760,42
16120,6188,1137489,14
16121,6188,1146400,6
16122,6188,1244435,82
16123,6188,1288163,60
16124,6188,1317187,80
16125,6188,1337134,16
16126,6188,1365056,34
16127,6188,1436190,73
16128,6188,1459336,20
16129,6188,1461112,5
16130,6188,1502767,27
16131,6188,1566977,75
16132,6188,1569410,68
16133,6188,1573851,35
16134,6188,1610525,54
16135,6188,1699800,72
16136,6188,1787102,61
16137,6188,1882992,47
16138,6188,1904732,36
16139,6188,1916023,37
16140,6188,1983632,43
16141,6188,2070119,38
16142,6188,2092240,1
16143,6188,2242048,45
16144,6188,2294180,2
16145,6188,2345363,39
16146,6188,2442068,46
16147,6188,2457524,40
16148,6188,2524057,41
16149,6188,2540462,13
16150,6188,2591248,3
16151,6188,2601128,7
16152,6188,2636241,71
16153,6188,2689329,90
16154,6188,2726348,76
16155,6188,2771133,50
16156,6188,2776798,18
16157,6188,2803041,8
16158,6188,2879372,9
16159,6188,2925785,52
16160,6188,3028294,59
16161,6188,3115930,48
16162,6188,3116121,49
16163,6188,3178029,78
16164,6188,3191971,81
16165,6188,3192165,51
16166,6188,3194101,23
16167,6188,3269923,79
16168,6188,3294640,63
16169,6188,3346577,21
16170,6188,3362864,4
16171,6188,3393539,24
16172,6188,3503505,25
16173,6188,3586966,62
16174,6188,3672986,10
16175,6188,3700865,83
16176,6188,3744442,26
16177,6188,3764953,11
16178,6188,3925732,53
16179,6188,3931360,77
16180,6189,5582,16
16181,6189,89022,30
16182,6189,124917,35
16183,6189,125081,36
16184,6189,280365,2
16185,6189,296570,17
16186,6189,336634,7
16187,6189,336786,8
16188,6189,400700,13
16189,6189,601462,32
16190,6189,894622,31
16191,6189,1087793,10
16192,6189,1190371,29
16193,6189,1300233,9
16194,6189,1381328,5
16195,6189,1437586,6
16196,6189,1661633,14
16197,6189,1723963,18
16198,6189,1757764,11
16199,6189,1760831,1
16200,6189,1768582,4
16201,6189,1996684,15
16202,6189,2045640,12
16203,6189,2088273,28
16204,6189,2466881,22
16205,6189,2533949,23
16206,6189,3161241,3
16207,6189,3568489,26
16208,6189,3611949,24
16209,6189,3796295,33
16210,6189,3846207,27
16211,6190,136431,27
16212,6190,155836,2
16213,6190,592058,5
16214,6190,715806,7
16215,6190,816465,8
16216,6190,836010,9
16217,6190,910538,1
16218,6190,932603,11
16219,6190,1109060,12
16220,6190,1181449,14
16221,6190,1490820,15
16222,6190,1495727,16
16223,6190,1592897,18
16224,6190,1593946,19
16225,6190,1602144,20
16226,6190,1792108,21
16227,6190,1817789,22
16228,6190,1905949,23
16229,6190,2308534,24
16230,6190,2481614,25
16231,6190,2524717,26
16232,6190,2676845,3
16233,6190,2837272,4
16234,6190,2891486,6
16235,6190,3168037,13
16236,6190,3955413,17
16237,6192,497003,10
16238,6192,1392276,11
16239,6192,1423608,14
16240,6192,1986048,7
16241,6192,2228083,15
16242,6192,2574305,6
16243,6192,2729152,13
16244,6192,3151039,2
16245,6192,3293079,8
16246,6192,3381420,5
16247,6192,3383678,3
16248,6192,3509936,4
16249,6192,3520218,1
16250,6192,3589833,12
16251,6192,3735583,2
16252,6192,3822953,9
16253,6193,433178,8
16254,6193,1165409,6
16255,6193,1174056,16
16256,6193,1178147,20
16257,6193,1264554,21
16258,6193,1393043,10
16259,6193,1646471,14
16260,6193,1665852,11
16261,6193,1686152,4
16262,6193,1978197,1
16263,6193,2080311,9
16264,6193,2108957,13
16265,6193,2164915,22
16266,6193,2284324,19
16267,6193,2297791,5
16268,6193,2423322,12
16269,6193,2550412,17
16270,6193,3161833,18
16271,6193,3620589,3
16272,6193,3639705,7
16273,6193,3753996,2
16274,6193,3930807,15
16275,6194,9534,28
16276,6194,13338,45
16277,6194,27556,14
16278,6194,58369,46
16279,6194,82671,12
16280,6194,177424,10
16281,6194,213793,35
16282,6194,337067,26
16283,6194,389028,51
16284,6194,407534,48
16285,6194,408488,53
16286,6194,411159,52
16287,6194,411260,1
16288,6194,416174,16
16289,6194,444526,9
16290,6194,484919,47
16291,6194,531096,42
16292,6194,695672,19
16293,6194,701753,58
16294,6194,857350,49
16295,6194,923591,17
16296,6194,939028,38
16297,6194,1076718,34
16298,6194,1102640,36
16299,6194,1104172,23
16300,6194,1173816,50
16301,6194,1191400,54
16302,6194,1226030,40
16303,6194,1268690,56
16304,6194,1336157,30
16305,6194,1337470,59
16306,6194,1371693,27
16307,6194,1389568,29
16308,6194,1408053,7
16309,6194,1432627,39
16310,6194,1491137,44
16311,6194,1576109,37
16312,6194,1699783,41
16313,6194,1806463,6
16314,6194,1860495,31
16315,6194,1940696,13
16316,6194,1940979,4
16317,6194,1982462,32
16318,6194,2015433,33
16319,6194,2060313,2
16320,6194,2149390,22
16321,6194,2248483,55
16322,6194,2275578,43
16323,6194,2471245,24
16324,6194,2494272,57
16325,6194,2514649,25
16326,6194,2528119,8
16327,6194,2528553,15
16328,6194,2576995,21
16329,6194,2840827,20
